grid_id,latitude,longitude,population_value,source,reference_date,verification_status
POP-01484,41.39754,69.32368,1023,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01485,41.4075,69.33984,676,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01486,41.40601,69.3279,747,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01487,41.37954,69.37067,1197,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01488,41.38949,69.38683,454,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01489,41.38801,69.3749,1349,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01490,41.37403,69.3903,1160,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01491,41.37255,69.37837,1542,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01492,41.3825,69.39453,693,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01493,41.38102,69.3826,1145,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01494,41.3681,69.34259,1088,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01495,41.37806,69.35874,1223,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01496,41.37657,69.34681,1281,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01497,41.36259,69.36222,1643,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01498,41.36111,69.35029,2008,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01499,41.37106,69.36644,1514,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01500,41.36958,69.35452,1519,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01501,41.40348,69.37142,755,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01502,41.39797,69.39106,554,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01503,41.39649,69.37913,833,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01504,41.40644,69.39529,1180,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01505,41.40496,69.38335,456,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01506,41.39203,69.34332,1630,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01507,41.402,69.35948,808,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01508,41.40051,69.34755,1585,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01509,41.38653,69.36296,1185,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01510,41.38505,69.35103,1488,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01511,41.395,69.36719,1469,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01512,41.39352,69.35526,1858,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01513,41.37013,69.23175,2545,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01514,41.38011,69.24789,1962,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01515,41.37861,69.23596,2121,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01516,41.36465,69.25139,1664,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01517,41.36315,69.23947,2149,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01518,41.37313,69.2556,1800,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01519,41.37163,69.24368,2031,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01520,41.40554,69.26052,2104,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01521,41.41552,69.27666,48,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01522,41.41402,69.26473,1714,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01523,41.40005,69.28017,1329,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01524,41.39856,69.26824,1608,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01525,41.40853,69.28438,1086,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01526,41.40704,69.27245,1236,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01527,41.39407,69.23245,1967,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01528,41.40405,69.24858,807,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01529,41.40255,69.23665,1434,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01530,41.38859,69.25209,2271,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01531,41.38709,69.24017,1876,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01532,41.39706,69.25631,2073,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01533,41.39557,69.24437,2400,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01534,41.36913,69.28717,1578,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01535,41.37909,69.30331,2220,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01536,41.3776,69.29138,2132,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01537,41.36363,69.30681,1425,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01538,41.36214,69.29488,1697,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01539,41.37211,69.31102,1686,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01540,41.37062,69.2991,1625,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01541,41.35766,69.25911,1838,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01542,41.36764,69.27524,1800,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01543,41.36614,69.26332,1727,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01544,41.35217,69.27874,2119,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01545,41.35068,69.26682,1960,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01546,41.36065,69.28296,1727,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01547,41.35916,69.27103,2043,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01548,41.39307,69.28788,1321,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01549,41.40303,69.30403,1975,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01550,41.40154,69.2921,998,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01551,41.38757,69.30753,615,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01552,41.38608,69.2956,1000,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01553,41.39605,69.31175,413,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01554,41.39456,69.29982,1255,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01555,41.3816,69.25981,2046,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01556,41.39157,69.27595,666,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01557,41.39008,69.26402,2129,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01558,41.37611,69.27946,2023,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01559,41.37462,69.26753,1628,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01560,41.38459,69.28367,1598,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01561,41.3831,69.27174,2121,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01575,41.39449,69.10964,1860,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01576,41.37753,69.10127,392,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01577,41.38601,69.10545,1033,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01583,41.34813,69.12027,942,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01584,41.35812,69.13638,1506,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01585,41.35661,69.12446,1919,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01586,41.34266,69.13991,704,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01587,41.34115,69.128,489,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01588,41.35114,69.14411,1706,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01589,41.34963,69.13219,623,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01591,41.34662,69.10836,337,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01593,41.33116,69.1119,1142,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01595,41.33965,69.11608,1304,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01596,41.33814,69.10417,805,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01597,41.37206,69.12092,289,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01598,41.38205,69.13703,1613,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01599,41.38055,69.12511,815,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01600,41.3666,69.14057,258,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01601,41.36509,69.12865,1519,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01602,41.37508,69.14476,1413,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01603,41.37357,69.13284,785,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01605,41.37055,69.109,377,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01607,41.3551,69.11254,1506,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01608,41.35359,69.10063,499,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01609,41.36358,69.11673,1896,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01610,41.36207,69.10481,1776,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01625,41.25089,69.10579,374,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01627,41.23544,69.10933,261,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01629,41.24392,69.11351,901,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01630,41.24241,69.10161,40,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01631,41.27632,69.11833,712,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01632,41.28631,69.13442,1483,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01633,41.2848,69.12252,1109,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01634,41.27086,69.13795,1565,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01635,41.26935,69.12605,985,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01636,41.27934,69.14214,1633,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01637,41.27783,69.13023,965,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01639,41.27482,69.10643,1096,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01641,41.25937,69.10997,259,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01643,41.26785,69.11415,473,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01644,41.26634,69.10225,215,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01645,41.23996,69.14501,1362,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01646,41.24994,69.16109,1646,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01647,41.24843,69.1492,1987,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01648,41.23449,69.16462,1390,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01649,41.23298,69.15272,1135,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01650,41.24296,69.1688,1496,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01651,41.24146,69.15691,990,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01652,41.22847,69.11704,152,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01653,41.23845,69.13312,1471,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01654,41.23694,69.12122,876,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01655,41.223,69.13665,1089,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01656,41.22149,69.12475,1091,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01657,41.23148,69.14083,410,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01658,41.22997,69.12893,1456,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01659,41.26389,69.14567,1544,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01660,41.27387,69.16176,2281,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01661,41.27236,69.14985,1892,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01662,41.25842,69.16528,1372,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01663,41.25691,69.15338,1509,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01664,41.26689,69.16947,1838,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01665,41.26539,69.15757,1828,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01666,41.25239,69.11769,985,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01667,41.26238,69.13377,314,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01668,41.26087,69.12187,696,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01669,41.24693,69.1373,1086,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01670,41.24542,69.1254,876,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01671,41.25541,69.14148,1162,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01672,41.2539,69.12958,772,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01713,41.30026,69.11898,1347,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01714,41.31024,69.13507,1808,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01715,41.30874,69.12316,1795,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01716,41.29479,69.13861,2127,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01717,41.29328,69.1267,1866,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01718,41.30327,69.14279,1878,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01719,41.30176,69.13089,2218,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01720,41.33569,69.14764,1395,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01721,41.34567,69.16375,1924,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01722,41.34417,69.15183,1195,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01723,41.33022,69.16728,2191,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01724,41.32871,69.15536,1840,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01725,41.33869,69.17147,2069,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01726,41.33719,69.15955,1759,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01727,41.32419,69.11962,71,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01728,41.33418,69.13572,1479,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01729,41.33267,69.12381,501,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01730,41.31873,69.13926,805,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01731,41.31722,69.12735,347,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01732,41.32721,69.14345,1337,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01733,41.3257,69.13154,435,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01734,41.2993,69.17433,1798,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01735,41.30928,69.19043,2200,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01736,41.30778,69.17852,2200,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01737,41.29383,69.19395,1783,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01738,41.29233,69.18204,1514,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01739,41.30231,69.19815,1643,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01740,41.30081,69.18624,1752,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01741,41.28782,69.14632,2195,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01742,41.2978,69.16242,2223,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01743,41.2963,69.15051,1899,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01744,41.28235,69.16595,1962,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01745,41.28084,69.15404,2066,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01746,41.29083,69.17014,1749,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01747,41.28932,69.15823,2048,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01748,41.32324,69.175,2398,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01749,41.33322,69.19111,2041,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01750,41.33172,69.17919,2737,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01751,41.31776,69.19463,2461,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01752,41.31626,69.18271,2230,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01753,41.32624,69.19882,1952,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01754,41.32474,69.18691,2284,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01755,41.31175,69.14698,1570,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01756,41.32174,69.16308,2286,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01757,41.32023,69.15117,1306,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01758,41.30628,69.16661,2173,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01759,41.30478,69.1547,2076,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01760,41.31476,69.1708,2253,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01761,41.31326,69.15889,2218,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01780,41.29875,69.10707,1073,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01782,41.2833,69.11061,765,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01784,41.29178,69.11479,1638,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01785,41.29027,69.10289,190,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01794,41.32268,69.10771,547,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01796,41.30723,69.11125,1772,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01798,41.31571,69.11544,1327,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01799,41.3142,69.10353,1524,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01809,41.41749,69.16574,563,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01810,41.40203,69.16928,480,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01811,41.41051,69.17348,1593,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01812,41.40901,69.16155,705,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01813,41.396,69.12157,1642,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01814,41.38903,69.1293,993,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01815,41.43144,69.15028,502,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01816,41.44143,69.16641,354,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01817,41.42597,69.16995,1473,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01818,41.42447,69.15801,205,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01819,41.43445,69.17415,653,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-01820,41.43295,69.16221,347,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03314,41.27235,69.33964,1696,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03315,41.28231,69.35577,1628,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03316,41.28083,69.34386,1868,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03317,41.26685,69.35924,1854,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03318,41.26537,69.34734,2012,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03319,41.27532,69.36346,1497,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03320,41.27384,69.35155,2177,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03321,41.30773,69.36843,238,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03322,41.31768,69.38457,188,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03323,41.3162,69.37265,1260,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03324,41.30222,69.38804,932,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03325,41.30074,69.37612,717,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03326,41.31069,69.39226,324,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03327,41.30921,69.38034,372,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03328,41.29629,69.34038,1337,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03329,41.30624,69.35651,787,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03330,41.30476,69.34459,1428,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03331,41.29078,69.35999,1684,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03332,41.2893,69.34807,1820,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03333,41.29926,69.36421,1615,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03334,41.29777,69.35229,1426,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03335,41.2713,69.39497,83,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03336,41.27977,69.39919,175,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03337,41.26578,69.41457,48,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03338,41.2643,69.40266,1522,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03339,41.27278,69.40688,362,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03340,41.25986,69.36693,747,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03341,41.26982,69.38306,53,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03342,41.26833,69.37115,888,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03343,41.25436,69.38653,851,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03344,41.25287,69.37462,1276,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03345,41.26283,69.39075,423,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03346,41.26134,69.37884,208,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03347,41.29523,69.39573,1731,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03348,41.30518,69.41187,800,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
POP-03349,41.3037,69.39995,1130,Bundled population grid,2026-07,Методологический слой; проверить источник/единицу измерения
